taxa_suavizada,projecao,dp_latente,inferior,superior,p_abaixo,id_municipio,fold,ficou_abaixo,baseline_prevalencia,coberto,gap_ate_meta,taxa_2023_invertida
49.570252497028235,52.174952545273044,12.046657084463037,28.563938525621193,75.78596656492489,0.5703367344593054,1304104,0,1,0.4661062906724512,True,5.010000000000005,-49.3
57.02540222217324,59.63010227041805,12.638622907973712,34.85885655660668,84.4013479842294,0.5378183451375637,1304302,0,0,0.4661062906724512,True,3.8299999999999983,-57.0
39.8321701413135,42.436870189558306,10.484969642406778,21.886707311445207,62.987033067671405,0.6340854327228354,1500107,0,1,0.4661062906724512,True,6.329999999999998,-39.7
58.9970270606466,61.60172710889141,10.139016022819993,41.72962086548968,81.47383335229313,0.5356902882647894,1500800,0,1,0.4661062906724512,True,3.509999999999998,-59.0
38.9100300954864,41.51473014373121,11.054807903327358,19.847704797200834,63.18175549026158,0.6233789467237814,1500909,0,1,0.4661062906724512,True,6.390000000000001,-38.6
57.22477397817757,59.82947402642238,13.770428217888144,32.83993066766753,86.81901738517722,0.5341591027668241,1501006,0,0,0.4661062906724512,True,3.809999999999995,-57.2
58.07220496919955,60.676905017444355,13.346481793635212,34.51828138159979,86.83552865328892,0.5317436078946974,1501576,0,1,0.4661062906724512,True,3.6400000000000006,-58.1
42.80433470736787,45.40903475561268,10.460203897004423,24.907411846538487,65.91065766468687,0.6223846165132594,1501709,0,1,0.4661062906724512,True,5.969999999999999,-42.7
61.94765392350174,64.55235397174656,10.77432317512964,43.43506859069721,85.66963935279588,0.5154603625566709,1502202,0,1,0.4661062906724512,True,2.969999999999999,-62.0
45.57000372167337,48.17470376991818,13.632161684645371,21.456157836586378,74.89324970324998,0.5671438258037305,1502509,0,0,0.4661062906724512,True,5.68,-44.8
54.75827697177289,57.362977020017695,16.411310269287334,25.197399953102178,89.52855408693321,0.53101183228859,1502608,0,1,0.4661062906724512,True,4.240000000000002,-54.4
51.001856177456816,53.606556225701624,11.875009854649646,30.331964594530092,76.88114785687316,0.5659941612109421,1502772,0,0,0.4661062906724512,True,4.780000000000001,-50.8
53.04132216107816,55.64602220932297,11.8985888708707,32.32521655556729,78.96682786307865,0.5576008486796397,1502954,0,1,0.4661062906724512,True,4.469999999999999,-52.9
33.36775705619224,35.97245710443705,11.462355841278614,13.506652477548649,58.43826173132544,0.6274846430840897,1503200,0,0,0.4661062906724512,True,6.900000000000006,-32.8
37.05112523987435,39.65582528811916,11.08503788527779,17.929550265712642,61.38210031052567,0.6298490240054124,1503309,0,1,0.4661062906724512,True,6.6299999999999955,-36.7
24.0587558936432,26.663455941888014,13.794524761637621,0.0,53.700227658543724,0.5672519057232837,1503408,0,0,0.4661062906724512,True,7.199999999999999,-21.8
40.17287767630651,42.77757772455132,11.67725169481937,19.890584964296043,65.66457048480659,0.6087095497066485,1503457,0,1,0.4661062906724512,True,6.299999999999997,-39.7
49.29873941512943,51.90343946337424,10.766481703172607,30.801523084946467,73.00535584180201,0.5848182187645689,1503903,0,1,0.4661062906724512,True,5.009999999999998,-49.2
38.4750053680259,41.079705416270706,11.54447373132513,18.452952682404714,63.7064581501367,0.6158268619520377,1504505,0,1,0.4661062906724512,True,6.479999999999997,-38.0
32.4045843193271,35.00928436757191,10.778304291023849,13.884196142751637,56.13437259239217,0.6475092487754595,1504703,0,1,0.4661062906724512,True,6.990000000000002,-32.1
61.32577851781374,63.93047856605855,11.253446542787652,41.87412864024796,85.98682849186913,0.5201813042783626,1505031,0,1,0.4661062906724512,True,3.1000000000000014,-61.4
49.01608572941111,51.62078577765592,11.564444132791248,28.954891776159528,74.28667977915231,0.5794735860741506,1505106,0,0,0.4661062906724512,True,5.140000000000001,-48.8
34.80167655269082,37.40637660093563,10.84924835916906,16.14224055763399,58.67051264423726,0.6408484575640059,1505304,0,1,0.4661062906724512,True,6.82,-34.5
48.92828934234959,51.5329893905944,12.893121976126402,26.26293466910476,76.80304411208404,0.5661275902983703,1505403,0,0,0.4661062906724512,True,5.18,-48.5
62.46949861067425,65.07419865891906,10.409035314419143,44.67286432885197,85.47553298898613,0.5101861379952092,1505502,0,1,0.4661062906724512,True,2.8400000000000034,-62.5
58.25644063855776,60.86114068680257,13.723160432194433,33.96424048563635,87.75804088796878,0.5298816943080003,1505635,0,1,0.4661062906724512,True,3.5900000000000034,-58.3
72.21712962014392,74.82182966838873,11.220604313972258,52.829849328228335,96.81381000854911,0.4598265704445907,1505908,0,0,0.4661062906724512,True,1.1899999999999977,-72.5
57.30517300206386,59.90987305030867,11.12955092791687,38.096354067487255,81.72339203313007,0.5425793141246352,1506005,0,1,0.4661062906724512,True,3.8000000000000043,-57.3
42.418802244874676,45.023502293119485,12.435491228330918,20.650387355527123,69.39661723071184,0.5899019670062227,1506161,0,0,0.4661062906724512,True,6.050000000000004,-41.8
43.5375842918831,46.14228434012791,11.073500672125258,24.438621839982318,67.8459468402735,0.6066932455063788,1506203,0,0,0.4661062906724512,True,5.840000000000003,-43.3
41.02554066418197,43.630240712426776,10.872492337610286,22.320547308522908,64.93993411633063,0.6209949337740214,1506500,0,1,0.4661062906724512,True,6.18,-40.8
53.739671843032085,56.34437189127689,12.18773811296392,32.45684413686144,80.23189964569234,0.5543519063090094,1506583,0,1,0.4661062906724512,True,4.409999999999997,-53.6
46.56851200412504,49.17321205236985,12.527623079040723,24.619522005557247,73.72690209918244,0.5755499517838709,1507151,0,1,0.4661062906724512,True,5.460000000000001,-46.1
46.758616891876514,49.36331694012132,11.48751787419599,26.848195634937053,71.87843824530559,0.5887391727119,1507458,0,0,0.4661062906724512,True,5.439999999999998,-46.5
33.86793154707333,36.47263159531814,11.735018065764287,13.472418828493247,59.472844362143036,0.6220277074634989,1507805,0,1,0.4661062906724512,True,6.919999999999995,-33.2
61.69556987723762,64.30026992548243,11.580797513281519,41.602323887199624,86.99821596376522,0.5161771083273282,1508126,0,1,0.4661062906724512,True,2.969999999999999,-61.8
34.606934635931914,37.21163468417672,10.856453761742143,15.933376311337728,58.48989305701571,0.639888824897136,1508308,0,1,0.4661062906724512,True,6.800000000000004,-34.3
65.87696096216246,68.48166101040727,12.979471143435564,43.04236503089664,93.92095698991788,0.49994894651172517,1600154,0,1,0.4661062906724512,True,2.180000000000007,-66.3
36.00467069009169,38.6093707383365,12.496139810135343,14.117386764694036,63.10135471197896,0.6010745539877747,1600204,0,1,0.4661062906724512,True,6.710000000000001,-35.1
47.943636727033265,50.548336775278074,15.201476347093521,20.753990623137263,80.34268292741888,0.5476929237940767,1600212,0,0,0.4661062906724512,True,5.369999999999997,-47.0
