id_municipio,nome_municipio,sigla_uf,nome_regiao,n_alunos_avaliados,populacao_estimada,taxa_presenca_2024,risco_medio_oof,risco_suavizado,posicao_por_taxa,decil_por_taxa,criancas_em_risco,posicao_por_volume,decil_por_volume,taxa_alfabetizacao_2024,taxa_observada_de_risco,taxa_observada_ajustada,mun_taxa_alfab_lag1,modelo_avaliado,ordenacao_fragil
4323408,Vila Maria,RS,Sul,33,34.0,0.9705882352941176,0.37646112957374195,0.3764993848244113,2538.0,5.0,12.800979084029985,4460.0,9.0,0.5735294,0.42647058,0.3951838780584112,86.70787048339844,True,False
4201109,Anitápolis,SC,Sul,26,30.84,0.8666666666666667,0.37640353631687734,0.37645217488605415,2539.0,5.0,11.609785130927953,4603.0,9.0,0.5690661,0.43093386,0.3938758764805681,61.477272033691406,True,True
4213351,Ponte Alta do Norte,SC,Sul,47,60.66,0.7966101694915254,0.3764114177010801,0.37643833773542096,2540.0,5.0,22.834749509590704,3655.0,7.0,0.70194525,0.29805472,0.34035704449875287,64.09211730957031,True,True
4204608,Criciúma,SC,Sul,2022,2519.11,0.8256431196406696,0.3763657506666529,0.3763663780473426,2541.0,5.0,948.1083470328232,141.0,1.0,0.59819144,0.40180856,0.40113309560869825,59.177978515625,True,True
1707553,Fátima,TO,Norte,37,43.95,0.8409090909090909,0.3763065541088651,0.37634087144156864,2542.0,5.0,16.54018158698224,4118.0,8.0,0.578157,0.42184302,0.3945913669404577,52.54011154174805,True,True
3117836,Cônego Marinho,MG,Sudeste,47,51.11,0.9215686274509803,0.3762952287609876,0.37632226281223913,2543.0,5.0,19.233831082022423,3921.0,8.0,0.6611231,0.33887693,0.359077896618076,40.37373733520508,True,True
3302809,Mendes,RJ,Sudeste,147,163.05,0.901840490797546,0.37610881841574106,0.37611752625531675,2544.0,5.0,61.325963803749,2087.0,4.0,0.56872123,0.43127874,0.41622847631475546,58.355342864990234,True,True
4302402,Bom Retiro do Sul,RS,Sul,131,153.0,0.8562091503267973,0.3760858718538636,0.3760956509556024,2545.0,5.0,57.542634596207165,2191.0,4.0,0.650602,0.34939805,0.35730422323170824,79.93909454345703,True,False
3519071,Hortolândia,SP,Sudeste,2413,2714.0,0.8890935887988209,0.37603127073396597,0.376031802855799,2546.0,5.0,1020.5503129506385,128.0,1.0,0.5504877,0.44951227,0.4478705173566536,58.0,True,True
2203503,Elesbão Veloso,PI,Nordeste,92,93.0,0.989247311827957,0.37595488268768823,0.3759688708979403,2547.0,5.0,34.96510499350845,2953.0,6.0,0.5107527,0.48924732,0.44678924928925423,50.085609436035156,True,True
4308904,Getúlio Vargas,RS,Sul,162,173.0,0.9364161849710982,0.37593760227043893,0.375945552837481,2548.0,5.0,65.0385806408842,2002.0,4.0,0.5918433,0.40815672,0.3999745535416225,80.080078125,True,False
4107702,Fênix,PR,Sul,42,46.98,0.8936170212765957,0.3758782283262201,0.37590893504962053,2549.0,5.0,17.66020159655372,4030.0,8.0,0.6185611,0.3814389,0.37828235923196246,65.15901184082031,True,False
2204105,Francisco Ayres,PI,Nordeste,62,63.05,0.9841269841269841,0.37571015444883615,0.3757310882066199,2550.0,5.0,23.689844824767313,3599.0,7.0,0.32386994,0.67613006,0.5347103280150858,47.268531799316406,True,True
4205308,Faxinal dos Guedes,SC,Sul,129,157.24,0.8431372549019608,0.3755429019869145,0.3755530268976396,2551.0,5.0,59.05196001235924,2149.0,4.0,0.6652887,0.33471125,0.3469388666535417,52.68313980102539,True,True
2611606,Recife,PE,Nordeste,9918,10820.31,0.9276206322795341,0.3755520776907854,0.37555220938580713,2552.0,5.0,4063.591165369253,14.0,1.0,0.5454927,0.45450735,0.45407078170584014,62.538265228271484,True,True
5219803,São Domingos,GO,Centro-Oeste,94,97.96,0.9693877551020408,0.37551167506683497,0.3755255833696046,2553.0,5.0,36.78648580308253,2860.0,6.0,0.65935075,0.34064925,0.3535392727388827,45.68626022338867,True,True
4301701,Barão de Cotegipe,RS,Sul,75,77.0,0.974025974025974,0.37549514982079796,0.37551258955868555,2554.0,5.0,28.914469396018788,3282.0,6.0,0.7592764,0.24072355,0.29782877622759607,87.96442413330078,True,False
1720499,São Valério,TO,Norte,41,47.030003,0.8723404255319149,0.3754291060138631,0.3754610659898171,2555.0,5.0,17.657934907444904,4031.0,8.0,0.46247074,0.53752923,0.4445551457723491,65.5712890625,True,False
2101731,Belágua,MA,Nordeste,108,110.08,0.9818181818181818,0.3753261635205375,0.37533834893215107,2556.0,5.0,41.31724613771623,2686.0,5.0,0.72311044,0.27688953,0.31016221065835525,61.12296676635742,True,True
3305752,Tanguá,RJ,Sudeste,339,397.98,0.8517587939698492,0.375285579009743,0.3752894677446599,2557.0,5.0,149.35770649607298,987.0,2.0,0.54452485,0.45547515,0.444255838815427,55.408634185791016,True,True
2100501,Alto Parnaíba,MA,Nordeste,156,167.28,0.9341317365269461,0.3752766784535292,0.37528513025727434,2558.0,5.0,62.77769613132512,2055.0,4.0,0.51990676,0.48009324,0.45271826545071053,46.75965118408203,True,True
2109551,Ribamar Fiquene,MA,Nordeste,56,65.93,0.8484848484848485,0.37525059531604643,0.37527414867974845,2559.0,5.0,24.741824736980398,3518.0,7.0,0.5015926,0.49840742,0.4373028562364536,54.236053466796875,True,True
4314027,Paraíso do Sul,RS,Sul,33,39.0,0.8461538461538461,0.3750121485407104,0.37505242807021316,2560.0,5.0,14.627044694738313,4276.0,8.0,0.54692715,0.45307288,0.4042368533938074,84.77076721191406,True,False
4306551,Dom Pedro de Alcântara,RS,Sul,14,18.0,0.7777777777777778,0.374877823010604,0.3749730294424107,2561.0,5.0,6.749514529963392,5114.0,10.0,0.57142854,0.42857143,0.3857493736508665,95.45454406738281,True,False
2109304,Presidente Vargas,MA,Nordeste,94,108.89,0.8623853211009175,0.37493491471686946,0.3749491061477693,2562.0,5.0,40.828207939579826,2702.0,5.0,0.47809717,0.5219028,0.4675629297704512,44.27406311035156,True,True
3302908,Miguel Pereira,RJ,Sudeste,223,272.07,0.8198529411764706,0.37486075170514976,0.37486675079294607,2563.0,5.0,101.98999963384293,1393.0,3.0,0.7049288,0.2950711,0.31089012467277805,57.488441467285156,True,True
2608008,Jataúba,PE,Nordeste,131,140.22,0.9357142857142857,0.374803497654236,0.3748137285278311,2564.0,5.0,52.55638147170877,2330.0,5.0,0.3716303,0.6283697,0.553251575994396,51.90125274658203,True,True
2501708,Barra de São Miguel,PB,Nordeste,46,47.95,0.9583333333333334,0.3746932162768051,0.3747224436411938,2565.0,5.0,17.96794145848578,4009.0,8.0,0.7860271,0.2139729,0.30159861194476784,60.51453399658203,True,True
4202057,Balneário Barra do Sul,SC,Sul,140,201.45999,0.7142857142857143,0.3746411261005713,0.3746507530182893,2566.0,5.0,75.47713750170315,1787.0,4.0,0.5117641,0.4882359,0.4561358520371171,60.269474029541016,True,True
5008008,Terenos,MS,Centro-Oeste,277,290.13,0.9551724137931035,0.3744408066159288,0.3744457063805669,2567.0,5.0,108.63793462054205,1317.0,3.0,0.49639818,0.50360185,0.4821577278938859,56.93949890136719,True,True
5108105,Tesouro,MT,Centro-Oeste,21,26.04,0.8076923076923077,0.3743501993507162,0.37441489731059574,2568.0,5.0,9.749764268754989,4811.0,9.0,0.5238095,0.47619045,0.402436778021899,28.836509704589844,True,True
1508050,Trairão,PA,Norte,227,265.26,0.8566037735849057,0.3743444123645832,0.37435041075351827,2569.0,5.0,99.30019361224399,1425.0,3.0,0.6219181,0.37808186,0.3773513803360693,70.83463287353516,True,False
3552700,Tabatinga,SP,Sudeste,171,187.0,0.9144385026737968,0.374279734067093,0.37428771376768044,2570.0,5.0,69.99180247455624,1897.0,4.0,0.62048745,0.37951255,0.3782365418208836,63.12,True,True
2109007,Porto Franco,MA,Nordeste,278,293.95,0.9455782312925171,0.3742581342013731,0.3742630466747488,2571.0,5.0,110.01462713868311,1304.0,3.0,0.7407722,0.25922775,0.2782684868630787,58.07780075073242,True,True
2510006,Nazarezinho,PB,Nordeste,42,46.1,0.9130434782608695,0.3740558756841794,0.3740885833506642,2572.0,5.0,17.24548312165174,4063.0,8.0,0.63882864,0.36117136,0.36848532744513185,36.48175811767578,True,True
3156809,Sabinópolis,MG,Sudeste,122,130.1,0.9384615384615385,0.37391201537286817,0.3739233379206274,2573.0,5.0,48.64742854572056,2446.0,5.0,0.7501153,0.24988471,0.2884941173921527,51.31455612182617,True,True
2102358,Buritirana,MA,Nordeste,156,170.92,0.9122807017543859,0.37383615654747515,0.37384503453359497,2574.0,5.0,63.89759261795135,2032.0,4.0,0.5490873,0.4509127,0.430782604700945,61.37201690673828,True,True
1501451,Belterra,PA,Norte,197,225.38,0.8755555555555555,0.37374801623885434,0.37375506760590915,2575.0,5.0,84.23691896199573,1637.0,3.0,0.5760493,0.42395067,0.4129712149156508,60.592811584472656,True,True
3534906,Pacaembu,SP,Sudeste,80,86.0,0.9302325581395349,0.37362715362748455,0.3736445813786473,2576.0,5.0,32.13343399856367,3087.0,6.0,0.53273404,0.467266,0.42905740717368296,64.61,True,True
4203600,Campos Novos,SC,Sul,395,519.54,0.7821782178217822,0.373462601193713,0.37346615171928127,2577.0,5.0,194.03059625819202,762.0,2.0,0.6368134,0.3631867,0.36444553255183204,61.604862213134766,True,True
3136702,Juiz de Fora,MG,Sudeste,3343,4070.81,0.8213759213759214,0.3729265316928154,0.3729269586597186,2578.0,5.0,1518.114814432758,83.0,1.0,0.54865986,0.45134014,0.45006765104655183,48.289222717285156,True,True
4212304,Paulo Lopes,SC,Sul,118,136.94,0.8872180451127819,0.3728672013947328,0.3728793162239778,2579.0,5.0,51.06209447406141,2375.0,5.0,0.40024826,0.5997517,0.5274914319154685,63.06657028198242,True,True
5221858,Valparaíso de Goiás,GO,Centro-Oeste,2094,2370.32,0.8843881856540085,0.37285647321532,0.3728571563924437,2580.0,5.0,883.7908004284194,158.0,1.0,0.642255,0.35774493,0.35813267804375126,56.65420913696289,True,True
4310504,Iraí,RS,Sul,49,54.0,0.9074074074074074,0.37264819603463206,0.37267756061094676,2581.0,5.0,20.124588272991126,3859.0,8.0,0.593661,0.40633902,0.3884996961569524,76.35010528564453,True,False
2607406,Itacuruba,PE,Nordeste,35,35.0,1.0,0.3723782103845663,0.37241966097346924,2582.0,5.0,13.034688134071423,4435.0,9.0,0.4857143,0.51428574,0.42747586416852307,64.79417419433594,True,True
2206696,Murici dos Portelas,PI,Nordeste,84,87.159996,0.9655172413793104,0.37236180081102516,0.3723790941853807,2583.0,5.0,32.45656037186372,3073.0,6.0,0.6516751,0.34832495,0.3578510467866126,66.93834686279297,True,False
2106755,Miranda do Norte,MA,Nordeste,270,281.9,0.9574468085106383,0.37234314181770795,0.37234852720519723,2584.0,5.0,104.96504754651005,1350.0,3.0,0.5054275,0.49457255,0.4738423703498993,55.151145935058594,True,True
2600500,Águas Belas,PE,Nordeste,441,464.25,0.9806034482758621,0.3723118818329568,0.3723151824997068,2585.0,5.0,172.84732347548888,847.0,2.0,0.59765214,0.40234786,0.39900946928210773,57.55867385864258,True,True
3300159,Aperibé,RJ,Sudeste,91,99.07,0.9191919191919192,0.3722195038857915,0.37223553982947366,2586.0,5.0,36.877374817308684,2850.0,6.0,0.6841627,0.31583726,0.33711195338427574,59.33971405029297,True,True
3301108,Cantagalo,RJ,Sudeste,162,191.0,0.8481675392670157,0.3721647642599831,0.3721737897024148,2587.0,5.0,71.08519383316123,1881.0,4.0,0.52015704,0.47984293,0.4524976475421598,55.701290130615234,True,True
4212700,Petrolândia,SC,Sul,76,88.479996,0.8837209302325582,0.37214287932824497,0.37216212485720834,2588.0,5.0,32.928903217317654,3047.0,6.0,0.66851264,0.33148736,0.34858250122348133,62.16082000732422,True,True
2608305,Jupi,PE,Nordeste,234,238.08,0.9831932773109243,0.37205627576045824,0.37206254609132605,2589.0,5.0,88.58065165468977,1574.0,3.0,0.6860299,0.3139701,0.32504809662825,60.68111801147461,True,True
4314076,Passo do Sobrado,RS,Sul,52,54.0,0.9629629629629629,0.37194534982889677,0.37197364524583315,2590.0,5.0,20.08657684327499,3860.0,8.0,0.57888407,0.42111593,0.395809054495362,88.913330078125,True,False
2605152,Dormentes,PE,Nordeste,169,172.05,0.9825581395348837,0.37193150180802276,0.37194021722187987,2591.0,5.0,63.99231550809589,2027.0,4.0,0.83371115,0.16628887,0.2168816654695351,64.9250259399414,True,True
3550100,São Manuel,SP,Sudeste,414,443.0,0.9345372460496614,0.37182795031824883,0.3718315201808678,2592.0,5.0,164.72136344012443,891.0,2.0,0.6052599,0.39474013,0.39204696471283706,59.7,True,True
4315909,Rodeio Bonito,RS,Sul,69,73.0,0.9452054794520548,0.3717763877267814,0.3717978294443756,2593.0,5.0,27.14124154943942,3368.0,7.0,0.5418846,0.4581154,0.41976385615868045,90.8058090209961,True,False
5101258,Araputanga,MT,Centro-Oeste,180,188.92,0.9523809523809523,0.37174811397781904,0.37175634394316465,2594.0,5.0,70.23220781703647,1892.0,4.0,0.6045945,0.39540544,0.389857466397631,48.48127365112305,True,True
4212106,Palmitos,SC,Sul,163,189.39,0.8858695652173914,0.37168286746364837,0.3716919740005151,2595.0,5.0,70.39474272909479,1886.0,4.0,0.6428534,0.35714662,0.3608212339481572,60.21711730957031,True,True
1100130,Machadinho D'Oeste,RO,Norte,405,468.02,0.8653846153846154,0.3715935113874427,0.37159718729237523,2596.0,5.0,173.91491151408883,842.0,2.0,0.6476646,0.35233536,0.35464330165359753,51.37958526611328,True,True
4315131,Pouso Novo,RS,Sul,17,17.999998,0.9444444444444444,0.37146992970695963,0.37155761021521166,2597.0,5.0,6.68803627518391,5121.0,10.0,0.94117653,0.058823533,0.29779874076670704,92.30769348144531,True,False
2708956,Senador Rui Palmeira,AL,Nordeste,159,162.12,0.9814814814814815,0.37134055856484,0.3713499934932474,2598.0,5.0,60.20325913189288,2114.0,4.0,0.57075006,0.42924997,0.4143376304168629,51.90412902832031,True,True
2606606,Ibimirim,PE,Nordeste,269,273.16,0.9853479853479854,0.37133618958271314,0.37134176777368344,2599.0,5.0,101.43571864495354,1402.0,3.0,0.63116854,0.36883146,0.3692575705887183,52.34561538696289,True,True
2513208,Santa Cruz,PB,Nordeste,60,63.05,0.9523809523809523,0.371283871851569,0.3713089060263867,2600.0,5.0,23.41102624167747,3619.0,7.0,0.8628073,0.1371927,0.2493028713578569,52.79487991333008,True,True
2201988,Brejo do Piauí,PI,Nordeste,43,43.0,1.0,0.3712557168343521,0.3712906678224111,2601.0,5.0,15.965498716363678,4163.0,8.0,0.95348835,0.046511628,0.22897610107234817,50.33333206176758,True,True
2615508,Tracunhaém,PE,Nordeste,123,129.93,0.9461538461538461,0.3712423177118429,0.3712545499064048,2602.0,5.0,48.237100950189635,2458.0,5.0,0.7330101,0.26698992,0.29926126806561454,59.32037353515625,True,True
5002001,Batayporã,MS,Centro-Oeste,185,193.95999,0.9536082474226805,0.37118000955502783,0.37118815887927087,2603.0,5.0,71.99565212444956,1866.0,4.0,0.67745924,0.32254073,0.3337098293180667,45.69892501831055,True,True
2514008,São João do Cariri,PB,Nordeste,41,41.98,0.9761904761904762,0.37092475704340805,0.370961783287222,2604.0,5.0,15.572975492584751,4201.0,8.0,0.6071939,0.39280608,0.38025583815091846,29.59183692932129,True,True
4218905,Urubici,SC,Sul,113,163.5,0.710691823899371,0.37080273047008455,0.3708162242397797,2605.0,5.0,60.62845266320399,2106.0,4.0,0.7688685,0.23113151,0.2769380750844179,60.186492919921875,True,True
3510609,Carapicuíba,SP,Sudeste,3977,4469.0,0.8899082568807339,0.3707375331560655,0.3707379174686478,2606.0,5.0,1656.827753167387,70.0,1.0,0.5757082,0.42429176,0.4235593371437369,49.86,True,True
2202251,Canavieira,PI,Nordeste,39,39.99,0.975,0.37039320145729787,0.37043275272871545,2607.0,5.0,14.813606403380406,4259.0,8.0,0.86821705,0.13178293,0.2715475253926506,50.757442474365234,True,True
3542206,Rancharia,SP,Sudeste,346,376.0,0.9202127659574468,0.3703357642414823,0.37034023467742827,2608.0,5.0,139.24792823871303,1052.0,2.0,0.6002203,0.3997797,0.3957320944362774,60.04,True,True
2105609,Joselândia,MA,Nordeste,120,125.03,0.96,0.3702998273549451,0.37031272769447543,2609.0,5.0,46.30019989159836,2516.0,5.0,0.75325924,0.24674079,0.28564364678871185,54.55107116699219,True,True
3505500,Barretos,SP,Sudeste,1117,1272.0,0.8781446540880503,0.3702956852378679,0.37029707177638665,2610.0,5.0,471.0178752995638,307.0,1.0,0.58422136,0.41577864,0.4136388452835661,59.67,True,True
5103379,Cotriguaçu,MT,Centro-Oeste,142,158.23,0.8987341772151899,0.3698979604840783,0.3699089934405368,2611.0,5.0,58.53069845167441,2162.0,4.0,0.6270619,0.37293813,0.3720877401885558,58.35881805419922,True,True
1101807,Vale do Paraíso,RO,Norte,78,87.89,0.8863636363636364,0.3698375237540391,0.36985763978795166,2612.0,5.0,32.50678773521988,3070.0,6.0,0.44100583,0.55899423,0.48065093943385884,55.726356506347656,True,True
2512705,Remígio,PB,Nordeste,142,154.92,0.9161290322580645,0.3697536445096486,0.36976472437050983,2613.0,5.0,57.28395042241995,2203.0,5.0,0.49270594,0.50729406,0.46882166364323796,58.75843048095703,True,True
2102101,Brejo,MA,Nordeste,272,289.09,0.9411764705882353,0.3695145262321377,0.36952035204869327,2614.0,5.0,106.8246372205328,1331.0,3.0,0.5805804,0.41941956,0.41100737844388185,50.30929946899414,True,True
3524501,Jaci,SP,Sudeste,97,107.0,0.9065420560747663,0.3692953098671,0.36931174546275314,2615.0,5.0,39.51635676451458,2747.0,5.0,0.6806409,0.31935915,0.33745847356732434,55.84,True,True
4213708,Pouso Redondo,SC,Sul,245,328.12,0.768025078369906,0.3692184734389762,0.3692249969396716,2616.0,5.0,121.15010419298861,1191.0,3.0,0.63516396,0.36483604,0.3656412097153638,64.28205871582031,True,True
3119401,Coronel Fabriciano,MG,Sudeste,668,795.36,0.8391959798994975,0.3692135024387359,0.36921589566904417,2617.0,5.0,293.659549370895,508.0,1.0,0.6410179,0.3589821,0.3597623017509552,47.388389587402344,True,True
2605509,Ferreiros,PE,Nordeste,82,85.92,0.9534883720930233,0.3689616745884727,0.3689813027375539,2618.0,5.0,31.70287285558569,3114.0,6.0,0.41364062,0.58635944,0.4989456384507229,58.158538818359375,True,True
5106208,Nova Brasilândia,MT,Centro-Oeste,46,48.99,0.9387755102040817,0.368829171040656,0.36886427779888487,2619.0,5.0,18.070661588493813,4000.0,8.0,0.8136354,0.18636456,0.2858453986264658,55.69599914550781,True,True
4216354,São João do Itaperiú,SC,Sul,64,67.77,0.9696969696969697,0.3687733813606441,0.36879866167560726,2620.0,5.0,24.993484063723287,3509.0,7.0,0.6399587,0.36004132,0.3640828519382837,55.092979431152344,True,True
4322343,Ubiretama,RS,Sul,9,9.999999,0.9,0.36860071677133666,0.368780580648977,2621.0,5.0,3.6878054547932018,5415.0,10.0,0.5555556,0.44444445,0.37924217519359976,100.0,True,False
4103206,Bom Sucesso,PR,Sul,89,103.06,0.8640776699029126,0.3687094652063312,0.3687276811287405,2622.0,5.0,38.00107391691393,2806.0,6.0,0.7289928,0.27100718,0.3083846597930008,53.52959060668945,True,True
3528403,Mairinque,SP,Sudeste,466,561.0,0.8306595365418895,0.3686070154057601,0.3686105060209556,2623.0,5.0,206.7904938777561,726.0,2.0,0.493313,0.506687,0.49207610408324765,56.21,True,True
3537008,Pedregulho,SP,Sudeste,170,177.0,0.96045197740113,0.3685008262071266,0.36851042177912136,2624.0,5.0,65.22634465490448,1994.0,4.0,0.5167061,0.48329392,0.45517762848446164,60.85,True,True
3549953,São Lourenço da Serra,SP,Sudeste,137,161.0,0.8509316770186336,0.3684206416298884,0.36843257477716856,2625.0,5.0,59.31764453912414,2137.0,4.0,0.58402234,0.41597766,0.40232899165516406,61.39,True,True
5106232,Nova Olímpia,MT,Centro-Oeste,240,253.01999,0.9486166007905138,0.3681738345691447,0.3681806948593074,2626.0,5.0,93.15707536834803,1511.0,3.0,0.5728006,0.42719942,0.41617110302957616,50.763797760009766,True,True
4219176,Vargem Bonita,SC,Sul,76,85.44,0.9156626506024096,0.36813283751623843,0.3681545174920464,2627.0,5.0,31.455122873335185,3124.0,6.0,0.7150047,0.28499532,0.31995361548773593,64.13087463378906,True,True
3304508,Rio das Flores,RJ,Sudeste,75,87.83,0.8522727272727273,0.3675433291300544,0.36756566064647933,2628.0,5.0,32.2832926476131,3079.0,6.0,0.6773312,0.3226688,0.3416829648520838,59.65261459350586,True,True
5107909,Sinop,MT,Centro-Oeste,2552,2945.84,0.866553480475382,0.3670550830663116,0.3670557485853881,2629.0,5.0,1081.2875386735388,123.0,1.0,0.54013115,0.4598688,0.4579056496779589,55.524898529052734,True,True
2513000,Salgadinho,PB,Nordeste,38,39.96,0.95,0.3666826653406833,0.36672775867991525,2630.0,5.0,14.654440901100122,4272.0,8.0,0.8393394,0.16066067,0.28263244531304327,72.7272720336914,True,False
4313441,Novo Tiradentes,RS,Sul,19,19.0,1.0,0.36661792359869105,0.36670815790362493,2631.0,5.0,6.967455000168874,5088.0,10.0,0.47368422,0.5263158,0.40754139069736217,80.80928802490234,True,False
3503505,Areias,SP,Sudeste,30,37.0,0.8108108108108109,0.3666409644741374,0.3666981283017124,2632.0,5.0,13.567830747163358,4385.0,8.0,0.56949806,0.43050194,0.38914181669391296,59.5,True,True
1501501,Benevides,PA,Norte,1028,1114.5599,0.9228007181328546,0.3665759277567688,0.3665776013746251,2633.0,5.0,408.5727081190161,359.0,1.0,0.6528496,0.34715044,0.3481394293268616,61.06995391845703,True,True
5006259,Novo Horizonte do Sul,MS,Centro-Oeste,79,82.079994,0.9634146341463414,0.3665385899224098,0.36656037820460036,2634.0,5.0,30.087273717591952,3202.0,6.0,0.7842349,0.21576512,0.27774566166388925,47.36842346191406,True,True
3543253,Ribeirão Grande,SP,Sudeste,82,87.0,0.9425287356321839,0.36650770339862987,0.36652871237667206,2635.0,5.0,31.88799797677047,3102.0,6.0,0.6084242,0.39157578,0.38149612055867443,63.69,True,True
2209658,São Francisco de Assis do Piauí,PI,Nordeste,57,58.05,0.9827586206896551,0.366312410525125,0.3663427845579516,2636.0,5.0,21.26619836409173,3768.0,7.0,0.36864772,0.63135225,0.5010246642838321,33.639705657958984,True,True
3530904,Mombuca,SP,Sudeste,56,64.0,0.875,0.3662667731284563,0.36629772670065586,2637.0,5.0,23.443054508841975,3617.0,7.0,0.74254715,0.2574528,0.3114411169078978,55.83,True,True
3303906,Petrópolis,RJ,Sudeste,2256,2693.65,0.837727441515039,0.36624874618129655,0.3662495155189711,2638.0,5.0,986.5479717111223,134.0,1.0,0.6480426,0.35195738,0.35229837785838536,62.517173767089844,True,True
5002209,Bonito,MS,Centro-Oeste,398,428.95,0.9277389277389277,0.36622260941449536,0.36622697289819356,2639.0,5.0,157.09306449522424,941.0,2.0,0.5879007,0.4120993,0.40651640956718693,53.64583206176758,True,True
5107701,Rosário Oeste,MT,Centro-Oeste,137,154.95,0.8838709677419355,0.3661389619191314,0.3661516636949594,2640.0,5.0,56.73519917212776,2212.0,5.0,0.56373024,0.43626976,0.4161425132937946,53.625614166259766,True,True
5006200,Nova Andradina,MS,Centro-Oeste,654,666.97,0.9805097451274363,0.36597194620615864,0.36597461947348864,2641.0,5.0,244.09408122832005,605.0,2.0,0.694499,0.305501,0.31020337392278846,56.91868591308594,True,True
1600253,Itaubal,AP,Norte,105,114.95,0.9130434782608695,0.3658245793420766,0.36584128860187304,2642.0,5.0,42.053455008326296,2655.0,5.0,0.43592867,0.5640713,0.49580640379156043,55.752254486083984,True,True
1600238,Ferreira Gomes,AP,Norte,150,161.03,0.9316770186335404,0.3657717472390846,0.36578346151884156,2643.0,5.0,58.90211036186604,2154.0,4.0,0.72073525,0.27926475,0.30251860265316705,67.90689086914062,True,False
3134004,Itinga,MG,Sudeste,108,119.049995,0.907563025210084,0.36575562907105713,0.3657719038446043,2644.0,5.0,43.545143478329244,2597.0,5.0,0.5856363,0.4143637,0.39793363848053953,42.03486251831055,True,True
2200400,Altos,PI,Nordeste,577,612.46,0.9428104575163399,0.3657615798312943,0.3657646266449985,2645.0,5.0,224.0162112718162,682.0,2.0,0.61803216,0.38196778,0.38055404527240916,61.92257308959961,True,True
3149952,Periquito,MG,Sudeste,75,85.950005,0.872093023255814,0.3657170726361118,0.3657405276238357,2646.0,5.0,31.435400023495948,3126.0,6.0,0.44479346,0.5552065,0.47491630285688585,45.30912399291992,True,True
3541505,Presidente Venceslau,SP,Sudeste,254,264.0,0.9621212121212122,0.3655058068434728,0.3655127739250213,2647.0,5.0,96.49537231620562,1467.0,3.0,0.7657075,0.23429254,0.25769814821709736,60.06,True,True
2107209,Nina Rodrigues,MA,Nordeste,128,143.19,0.8951048951048951,0.36538970985894,0.3654035745471194,2648.0,5.0,52.3221387315006,2339.0,5.0,0.46839863,0.5316013,0.4815551254883424,53.076107025146484,True,True
2108256,Pedro do Rosário,MA,Nordeste,189,210.93001,0.8957345971563981,0.36534277200686605,0.3653521744040161,2649.0,5.0,77.06373704595163,1757.0,4.0,0.5790072,0.42099273,0.4084231286323744,65.8198013305664,True,False
2111029,São João do Carú,MA,Nordeste,173,181.96,0.9505494505494505,0.3653075915118021,0.36531787264856397,2650.0,5.0,66.47324255982838,1974.0,4.0,0.7067487,0.29325125,0.3106679458137621,65.1725845336914,True,False
3167509,Simão Pereira,MG,Sudeste,24,27.02,0.8888888888888888,0.36509987855453957,0.36517426466141434,2651.0,5.0,9.867008798314927,4800.0,9.0,0.4833457,0.5166543,0.4110575308043339,8.823529243469238,True,True
2111904,Sucupira do Norte,MA,Nordeste,110,110.0,1.0,0.3649112888014304,0.3649276220126967,2652.0,5.0,40.142038421396634,2729.0,5.0,0.6,0.4,0.3882832647914639,49.96353530883789,True,True
1700350,Aliança do Tocantins,TO,Norte,65,80.16,0.8125,0.3648479701092613,0.36487564784333154,2653.0,5.0,29.248433267335987,3257.0,6.0,0.7607285,0.23927145,0.2969092985615425,95.52447509765625,True,False
1302405,Lábrea,AM,Norte,467,552.55,0.8460144927536232,0.3647680425750391,0.36477190519210373,2654.0,5.0,201.55471176111487,744.0,2.0,0.68211025,0.31788978,0.32284068593402004,66.82868957519531,True,False
2209005,Rio Grande do Piauí,PI,Nordeste,67,67.0,1.0,0.36463522971174916,0.3646622283026147,2655.0,5.0,24.432369296275184,3536.0,7.0,0.41791046,0.58208954,0.48391534826375415,48.60896301269531,True,True
3533908,Olímpia,SP,Sudeste,541,591.0,0.9153976311336718,0.3646463968389861,0.36464974153780416,2656.0,5.0,215.50799724884226,705.0,2.0,0.7471973,0.2528027,0.26314849526883405,61.15,True,True
5107941,Tabaporã,MT,Centro-Oeste,176,203.27,0.8669950738916257,0.36462089152715715,0.36463117754476304,2657.0,5.0,74.11858101739645,1810.0,4.0,0.62365323,0.37634674,0.3735492748122692,51.42713165283203,True,True
4301073,Arroio do Padre,RS,Sul,22,26.000002,0.8461538461538461,0.36450633620886375,0.36458871345999166,2658.0,5.0,9.479307245357568,4834.0,9.0,0.18205127,0.8179487,0.4938182250086152,94.58333587646484,True,False
3533502,Novo Horizonte,SP,Sudeste,357,376.0,0.949468085106383,0.3644993245247357,0.3645044118957409,2659.0,5.0,137.05365887279856,1071.0,2.0,0.75662494,0.24337511,0.2595814612672899,61.56,True,True
3544301,Roseira,SP,Sudeste,129,143.0,0.9020979020979021,0.36430667632923347,0.36432082103644925,2660.0,5.0,52.09787740821224,2345.0,5.0,0.6719846,0.32801542,0.3388833463820461,63.56,True,True
3301504,Cordeiro,RJ,Sudeste,188,201.14,0.9353233830845771,0.3642875260561361,0.3642972375242398,2661.0,5.0,73.27474613327621,1830.0,4.0,0.64164263,0.35835737,0.3597023174289897,59.20774459838867,True,True
