id_municipio,taxa_2023,taxa_2024,meta_2024,meta_2025,meta_2026,meta_2027,meta_2028,meta_2029,meta_2030,n_alunos_avaliados,taxa_presenca_2024,sigla_uf,nome_regiao,n_alunos_2023,taxa_2024_suavizada,projecao_2025,dp_latente_pp,intervalo_2025_inferior,intervalo_2025_superior,p_abaixo_da_meta_2025,gap_de_esforco_2025,meta_dentro_do_intervalo,natureza_resultado,porte_abaixo_referencia_dispersao
2200053,81.7,81.89,80.0,80.0,80.0,80.0,80.0,80.0,80,61,0.9838709677419355,PI,Nordeste,60.0,78.76635842054483,81.07942995764073,17.39968735386418,46.97666940180989,100.0,0.47526655641585797,-1.8900000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2613602,67.5,73.38,69.54,71.48,73.35,75.13,76.84,78.46,80,298,0.9770491803278688,PE,Nordeste,288.0,72.91948675359232,75.23255829068822,11.81095520894701,52.08351145813632,98.3816051232401,0.37534926031759586,-1.8999999999999915,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4120507,51.4,62.66,56.15,60.76,65.18,69.36,73.24,76.79,80,85,0.7024793388429752,PR,Sul,79.0,62.1957775143576,64.5088490514535,15.64579666475355,33.84365107909963,95.17404702380736,0.4053173040463758,-1.8999999999999986,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4300208,80.1,81.9,80.0,80.0,80.0,80.0,80.0,80.0,80,46,0.9583333333333334,RS,Sul,47.0,77.92461895034384,80.23769048743974,19.227181353313195,42.553107510725766,100.0,0.4950683166634276,-1.9000000000000057,True,cenario_condicional_sem_validacao_em_ano_futuro,True
1716703,48.5,60.62,53.62,58.71,63.61,68.26,72.56,76.48,80,59,0.7866666666666666,TO,Norte,78.0,60.25164167937299,62.56471321646889,17.598504893695004,28.072277443074782,97.05714898986298,0.4133108452217814,-1.9099999999999966,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5003108,45.7,58.66,51.21,56.75,62.12,67.2,71.92,76.19,80,68,0.9855072463768116,MS,Centro-Oeste,92.0,58.5663604121563,60.8794319492522,16.781493926024815,27.98830824746588,93.7705556510385,0.402813798236815,-1.9099999999999966,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4208609,73.9,77.67,74.82,75.75,76.64,77.52,78.37,79.2,80,40,0.8333333333333334,SC,Sul,53.0,73.99420595908039,76.30727749617628,20.261171888358003,36.59611031041919,100.0,0.48902859478298055,-1.9200000000000017,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5102637,62.2,69.9,65.16,67.98,70.67,73.23,75.64,77.9,80,779,0.8954022988505748,MT,Centro-Oeste,820.0,69.76080426437939,72.07387580147528,10.656184588851781,51.18813779471502,92.95961380823553,0.35042311826608147,-1.9200000000000017,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3157005,73.0,77.08,74.1,75.15,76.18,77.18,78.15,79.09,80,392,0.9537712895377128,MG,Sudeste,374.0,76.6433034179179,78.9563749550138,11.376418857826039,56.65900372063246,100.0,0.3689692183831234,-1.9299999999999926,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3142403,81.4,81.94,80.0,80.0,80.0,80.0,80.0,80.0,80,90,0.9090909090909091,MG,Sudeste,85.0,79.7256799388862,82.0387514759821,15.38203645398146,51.890514017296226,100.0,0.4472781726205701,-1.9399999999999977,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3107505,47.7,60.13,52.98,58.19,63.22,67.98,72.39,76.41,80,83,0.9021739130434783,MG,Sudeste,71.0,59.906111455264536,62.21918299236044,15.758826099453831,31.3324513988011,93.10591458591976,0.39909979466135626,-1.9400000000000048,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4201257,63.7,70.88,66.35,68.93,71.4,73.74,75.96,78.05,80,93,0.8611111111111112,SC,Sul,124.0,69.71822319663721,72.0312947337331,15.235455228878154,42.170351197059475,100.0,0.4193495626840106,-1.9499999999999886,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4202131,86.2,81.95,80.0,80.0,80.0,80.0,80.0,80.0,80,65,0.9420289855072463,SC,Sul,67.0,78.9875552173567,81.3006267544526,17.03282747746671,47.916898343733614,100.0,0.46956634488751176,-1.9500000000000028,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4126306,80.7,81.96,80.0,80.0,80.0,80.0,80.0,80.0,80,226,0.9186991869918699,PR,Sul,219.0,81.02574247566658,83.33881401276247,12.364665155404024,59.10451562727323,100.0,0.393569100872818,-1.9599999999999937,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5210406,79.0,81.22,79.11,79.26,79.41,79.56,79.71,79.85,80,523,0.9561243144424132,GO,Centro-Oeste,525.0,80.81987534401785,83.13294688111374,11.019168024094554,61.535774414293016,100.0,0.36261652970526875,-1.9599999999999937,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2103604,41.5,55.72,47.59,53.76,59.81,65.58,70.93,75.75,80,553,0.8613707165109035,MA,Nordeste,603.0,55.75484033300958,58.06791187010548,10.960075321049743,36.586558973001715,79.54926476720925,0.3471394477926619,-1.9600000000000009,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2505105,50.7,62.2,55.49,60.23,64.78,69.07,73.06,76.71,80,151,0.8628571428571429,PB,Nordeste,185.0,61.9533224298475,64.2663939669434,13.431442668144774,37.94125007696506,90.59153785692172,0.3818909298258836,-1.970000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5200159,81.0,81.99,80.0,80.0,80.0,80.0,80.0,80.0,80,33,0.9705882352941176,GO,Centro-Oeste,21.0,76.76809524674488,79.08116678384077,21.838414279390104,36.27866131677092,100.0,0.5167802154748474,-1.9899999999999949,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4127700,79.6,81.69,79.64,79.7,79.76,79.82,79.88,79.94,80,1590,0.8693275013668671,PR,Sul,1570.0,81.5541759602472,83.8672474973431,10.26429217778213,63.74960450209392,100.0,0.34237327331500444,-1.9899999999999949,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5105101,53.3,64.06,57.76,62.05,66.16,70.05,73.66,76.98,80,390,0.896551724137931,MT,Centro-Oeste,437.0,63.918547773676295,66.23161931077219,11.383615974748691,43.920141986429925,88.54309663511444,0.3566839611581596,-2.010000000000005,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3142700,48.5,60.75,53.65,58.73,63.64,68.27,72.57,76.49,80,153,0.9444444444444444,MG,Sudeste,147.0,60.587914214948036,62.90098575204394,13.391030238529936,36.65504876863845,89.14692273544942,0.3777193581039996,-2.020000000000003,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3511508,60.9,69.15,64.08,67.12,70.02,72.76,75.35,77.76,80,396,0.9145496535796767,SP,Sudeste,,68.89608744277257,71.20915897986846,11.362229385218443,48.939598600757634,93.47871935897929,0.3594644921962269,-2.030000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2602209,60.9,69.15,64.09,67.12,70.02,72.77,75.35,77.76,80,297,0.9769736842105263,PE,Nordeste,357.0,68.81397080965093,71.12704234674682,11.816942830699356,47.96625999120728,94.28782470228636,0.3672698437092528,-2.030000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2704609,68.8,74.38,70.6,72.33,74.0,75.6,77.14,78.6,80,111,0.9910714285714286,AL,Nordeste,106.0,73.12665066392394,75.43972220101983,14.50123541230016,47.017823061574674,100.0,0.4150998980953612,-2.049999999999997,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5212105,57.9,67.17,61.57,65.11,68.49,71.68,74.67,77.45,80,79,0.9186046511627907,GO,Centro-Oeste,71.0,66.20751677393916,68.52058831103506,15.999346249086981,37.162445886638565,99.87873073543155,0.4155969965211692,-2.0600000000000023,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4107504,87.3,82.06,80.0,80.0,80.0,80.0,80.0,80.0,80,121,0.9166666666666666,PR,Sul,119.0,80.36482444374577,82.67789598084167,14.176144870401412,54.89316259523267,100.0,0.4250849826777632,-2.0600000000000023,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2412906,20.1,37.72,27.18,35.66,45.14,54.99,64.47,72.93,80,63,0.8181818181818182,RN,Nordeste,76.0,40.267235445197905,42.580306982293806,17.211410734345645,8.846561819850251,76.31405214473736,0.3438137952017032,-2.0600000000000023,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2207009,65.9,72.5,68.21,70.42,72.53,74.55,76.47,78.29,80,337,0.9768115942028985,PI,Nordeste,355.0,72.11455797343655,74.42762951053244,11.603277120521405,51.68562425167286,97.16963476939202,0.36490145128874085,-2.0799999999999983,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3557105,49.7,61.66,54.68,59.57,64.27,68.72,72.85,76.61,80,743,0.9405063291139241,SP,Sudeste,,61.614031216781534,63.927102753877435,10.692664512505063,42.969865410597976,84.8843400971569,0.34182582357416436,-2.0899999999999963,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3131505,52.9,63.82,57.35,61.72,65.92,69.87,73.55,76.93,80,74,0.9367088607594937,MG,Sudeste,66.0,63.167095188223435,65.48016672531934,16.330598161604634,33.47278248257823,97.48755096806043,0.4089476492998959,-2.1000000000000014,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5107180,63.4,70.87,66.14,68.76,71.27,73.65,75.9,78.02,80,108,0.8852459016393442,MT,Centro-Oeste,134.0,69.85779793156381,72.1708694686597,14.608877667222922,43.53799538635125,100.0,0.4076946490617692,-2.1099999999999994,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5221007,69.6,75.0,71.25,72.86,74.41,75.9,77.32,78.69,80,44,0.88,GO,Centro-Oeste,59.0,72.05931232739435,74.37238386449025,19.546288826347855,36.06236173343076,100.0,0.46916282237051343,-2.1400000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2705903,88.3,82.14,80.0,80.0,80.0,80.0,80.0,80.0,80,28,1.0,AL,Nordeste,26.0,76.1778213922188,78.4908929293147,23.338224392137032,32.748813657611905,100.0,0.525778624774649,-2.1400000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3135100,49.6,61.68,54.63,59.53,64.24,68.7,72.83,76.61,80,742,0.9512820512820512,MG,Sudeste,766.0,61.63372724314659,63.94679878024249,10.69372650619651,42.98747996757598,84.906117592909,0.33979338169287704,-2.1499999999999986,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3204609,84.1,82.16,80.0,80.0,80.0,80.0,80.0,80.0,80,235,0.9251968503937008,ES,Sudeste,188.0,81.25271639050841,83.5657879276043,12.278561657905929,59.500249296154266,100.0,0.38575220557779977,-2.1599999999999966,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2313807,81.4,82.16,80.0,80.0,80.0,80.0,80.0,80.0,80,224,0.9911504424778761,CE,Nordeste,276.0,81.20990485881065,83.52297639590654,12.384652838787948,59.249502870850414,100.0,0.38802776480834256,-2.1599999999999966,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5108303,60.4,68.93,63.63,66.75,69.74,72.57,75.22,77.7,80,70,0.9090909090909091,MT,Centro-Oeste,73.0,67.65520619346515,69.96827773056104,16.62400237011043,37.3858318062361,100.0,0.42324759038201615,-2.180000000000007,True,cenario_condicional_sem_validacao_em_ano_futuro,True
1506187,60.2,68.8,63.45,66.61,69.63,72.49,75.18,77.68,80,376,0.8545454545454545,PA,Norte,414.0,68.54118736495303,70.85425890204893,11.436002472382414,48.44010592906837,93.26841187502947,0.35526985531981065,-2.1899999999999977,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3301876,62.5,70.32,65.34,68.12,70.78,73.31,75.69,77.92,80,305,0.8243243243243243,RJ,Sudeste,331.0,69.9585685084418,72.2716400455377,11.770060078701063,49.20274619541093,95.34053389566445,0.3621458550936371,-2.1999999999999886,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5206305,88.6,82.2,80.0,80.0,80.0,80.0,80.0,80.0,80,50,0.9803921568627451,GO,Centro-Oeste,35.0,78.447332091392,80.7604036284879,18.652297220318946,44.20257284772619,100.0,0.48374070783784284,-2.200000000000003,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3205069,83.0,82.2,80.0,80.0,80.0,80.0,80.0,80.0,80,281,0.9304635761589404,ES,Sudeste,255.0,81.43531494291518,83.74838648001108,11.918082069504097,60.38937485899045,100.0,0.3765658900025857,-2.200000000000003,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2708709,34.5,50.67,41.31,48.46,55.68,62.66,69.15,74.96,80,155,0.950920245398773,AL,Nordeste,155.0,51.06988426288995,53.38295579998585,13.351543084811754,27.214412215719996,79.5514993842517,0.3561689224031489,-2.210000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4205704,70.6,75.75,72.08,73.53,74.92,76.27,77.56,78.81,80,342,0.7685393258426966,SC,Sul,332.0,75.28565319834794,77.59872473544384,11.579845937524764,54.902643751372835,100.0,0.3626581697094132,-2.219999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2203420,91.4,82.22,80.0,80.0,80.0,80.0,80.0,80.0,80,45,1.0,PI,Nordeste,48.0,78.11724809737257,80.43031963446846,19.383845803296975,42.43867997812851,100.0,0.4911442446468261,-2.219999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3170206,50.9,62.63,55.71,60.41,64.91,69.17,73.12,76.74,80,5954,0.8375298916865944,MG,Sudeste,6578.0,62.62271891600938,64.93579045310528,9.979159907408405,45.37699643861875,84.49458446759182,0.3250856629377511,-2.220000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5211701,77.2,80.25,77.61,78.02,78.43,78.83,79.22,79.62,80,61,0.9682539682539683,GO,Centro-Oeste,61.0,77.33961163280759,79.65268316990348,17.39968735386418,45.54992261407265,100.0,0.46262049066867383,-2.230000000000004,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3203700,88.2,82.24,80.0,80.0,80.0,80.0,80.0,80.0,80,175,0.9510869565217391,ES,Sudeste,272.0,81.03309031515016,83.34616185224606,13.001205698354136,57.86426692787502,100.0,0.3984453465937803,-2.239999999999995,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3200805,68.8,74.59,70.62,72.35,74.02,75.61,77.15,78.61,80,275,0.8870967741935484,ES,Sudeste,304.0,74.05337723931036,76.36644877640626,11.958800101505142,52.92763127914223,99.80526627367028,0.36848928753338894,-2.240000000000009,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4213203,63.2,70.85,65.94,68.6,71.14,73.56,75.85,77.99,80,356,0.8725490196078431,SC,Sul,335.0,70.52581870440228,72.83889024149818,11.51750952102658,50.26498638868891,95.41279409430744,0.3564221562356016,-2.25,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5104559,58.0,67.42,61.64,65.17,68.53,71.71,74.69,77.46,80,90,0.9090909090909091,MT,Centro-Oeste,89.0,66.54133568861141,68.8544072257073,15.38203645398146,38.706169767021436,99.00264468439318,0.40534862803797345,-2.25,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3507001,61.6,69.83,64.65,67.57,70.36,73.01,75.5,77.83,80,647,0.9011142061281338,SP,Sudeste,,69.66377312054055,71.97684465763645,10.808958977424686,50.791674351513166,93.16201496375973,0.3417458790489365,-2.260000000000005,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5201405,60.7,69.22,63.87,66.95,69.88,72.67,75.29,77.73,80,5454,0.8927811425765264,GO,Centro-Oeste,5744.0,69.20105428577112,71.51412582286702,9.988815171861205,51.936407837791776,91.09184380794224,0.32386296454588137,-2.269999999999996,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4210100,73.0,77.41,74.07,75.13,76.17,77.17,78.14,79.09,80,528,0.8048780487804879,SC,Sul,620.0,77.07827474193935,79.39134627903525,11.008875767127629,57.81434626518933,100.0,0.34934746129104,-2.280000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2300754,83.0,82.28,80.0,80.0,80.0,80.0,80.0,80.0,80,669,0.9681620839363242,CE,Nordeste,679.0,81.95177082618956,84.26484236328545,10.779479266829766,63.13745122820288,100.0,0.3461836287439512,-2.280000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4110508,88.2,82.28,80.0,80.0,80.0,80.0,80.0,80.0,80,196,0.9560975609756097,PR,Sul,161.0,81.19487609194103,83.50794762903692,12.70296025500216,58.61060303218893,100.0,0.3912156689070695,-2.280000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3122355,50.9,62.69,55.72,60.41,64.92,69.17,73.12,76.74,80,99,0.9705882352941176,MG,Sudeste,101.0,62.28335917096799,64.59643070806389,14.965266050344045,35.26504823032957,93.9278131857982,0.3898372841715245,-2.280000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4209151,37.1,52.77,43.68,50.48,57.27,63.79,69.84,75.27,80,73,0.6134453781512605,SC,Sul,74.0,53.33603190666512,55.64910344376102,16.40141310089457,23.50292447044425,87.79528241707779,0.37631929818986737,-2.2900000000000063,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4125704,73.6,77.84,74.57,75.54,76.48,77.4,78.29,79.16,80,334,0.943502824858757,PR,Sul,345.0,77.30928973429933,79.62236127139522,11.617649130392875,56.8521873908021,100.0,0.3626467443006936,-2.299999999999997,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4100905,71.9,76.71,73.16,74.4,75.6,76.76,77.88,78.96,80,77,0.9390243902439024,PR,Sul,49.0,74.71513188033856,77.02820341743445,16.12748969033818,45.418904463330584,100.0,0.4352733119605281,-2.309999999999988,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3164605,71.5,76.46,72.84,74.14,75.39,76.61,77.78,78.91,80,130,0.8904109589041096,MG,Sudeste,120.0,75.24150692336765,77.55457846046355,13.921167779579058,50.26959098974915,100.0,0.40311997322343796,-2.319999999999993,True,cenario_condicional_sem_validacao_em_ano_futuro,False
1506161,41.8,56.31,47.85,53.98,59.98,65.7,71.0,75.78,80,219,0.85546875,PA,Norte,223.0,56.37227054196513,58.68534207906103,12.436070887284115,34.31109103079709,83.05959312732497,0.3525806845642465,-2.3300000000000054,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3548054,50.2,62.22,55.06,59.88,64.51,68.88,72.95,76.66,80,87,0.925531914893617,SP,Sudeste,,61.80717468277961,64.12024621987551,15.537197580857145,33.66789854071264,94.57259389903837,0.39246145624548284,-2.3399999999999963,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3300159,59.3,68.41,62.76,66.06,69.21,72.2,74.99,77.6,80,91,0.9191919191919192,RJ,Sudeste,100.0,67.44995418207561,69.76302571917151,15.332259571710676,39.71234915699907,99.81370228134395,0.4045766049173851,-2.3499999999999943,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3523107,43.0,57.19,48.89,54.84,60.65,66.17,71.29,75.91,80,4693,0.9238188976377952,SP,Sudeste,,57.19131463180574,59.50438616890164,10.00743272558568,39.89017844904619,79.11859388875709,0.32057475905161936,-2.3499999999999943,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3202454,80.5,82.36,80.0,80.0,80.0,80.0,80.0,80.0,80,342,0.9293478260869565,ES,Sudeste,343.0,81.72400967293427,84.03708121003017,11.579845937524764,61.341000225959164,100.0,0.36368356674371327,-2.3599999999999994,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2205904,100.0,82.38,80.0,80.0,80.0,80.0,80.0,80.0,80,68,0.9444444444444444,PI,Nordeste,69.0,79.48196058441816,81.79503212151405,16.781493926024815,48.903908419727735,100.0,0.457408382075201,-2.3799999999999955,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2701100,76.4,79.89,76.97,77.5,78.02,78.53,79.03,79.52,80,118,0.921875,AL,Nordeste,114.0,78.31046207477243,80.62353361186833,14.268636713271565,52.65751954537008,100.0,0.4133604508984827,-2.3900000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4124020,73.3,77.75,74.35,75.36,76.34,77.3,78.23,79.13,80,225,0.8653846153846154,PR,Sul,183.0,76.97570766647712,79.28877920357301,12.374618615496278,55.0349723947814,100.0,0.37543709204984754,-2.3900000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3165537,80.1,82.39,80.0,80.0,80.0,80.0,80.0,80.0,80,475,0.9047619047619048,MG,Sudeste,483.0,81.92816817112985,84.24123970822575,11.128405572377753,62.42996558101051,100.0,0.3515577112954548,-2.3900000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4311908,73.2,77.7,74.28,75.3,76.3,77.27,78.21,79.12,80,31,0.9117647058823529,RS,Sul,46.0,73.19275770721885,75.50582924431474,22.391874920581827,31.618560853648667,100.0,0.4963329184344794,-2.4000000000000057,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3161650,71.2,76.32,72.56,73.91,75.22,76.48,77.7,78.87,80,38,0.95,MG,Sudeste,31.0,72.74941333547628,75.06248487257217,20.663750504044437,34.562278099123674,100.0,0.4777612158434069,-2.4099999999999966,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2200301,90.9,82.41,80.0,80.0,80.0,80.0,80.0,80.0,80,84,0.9767441860465116,PI,Nordeste,96.0,80.0069811276437,82.32005266473959,15.701740279474443,51.54520722236779,100.0,0.441267005836063,-2.4099999999999966,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5208608,79.8,82.28,79.82,79.85,79.88,79.91,79.94,79.97,80,888,0.9517684887459807,GO,Centro-Oeste,920.0,82.03189654489772,84.34496808199361,10.563203338734393,63.64146997670095,100.0,0.3352248967582051,-2.430000000000007,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2802304,19.2,37.21,26.27,34.77,44.38,54.42,64.11,72.77,80,93,0.93,SE,Nordeste,125.0,39.05444631935169,41.36751785644759,15.235455228878154,11.506574319773957,71.22846139312122,0.33249389661622175,-2.4399999999999977,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3149150,28.7,46.09,35.81,43.65,51.82,59.9,67.47,74.23,80,75,0.8620689655172413,MG,Sudeste,85.0,47.36662339752777,49.67969493462367,16.26137546465521,17.807984684816166,81.55140518443116,0.3553937794633803,-2.440000000000005,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3542602,52.3,63.81,56.89,61.35,65.63,69.67,73.43,76.88,80,514,0.9113475177304965,SP,Sudeste,,63.70643498500351,66.0195065220994,11.038173410099436,44.38508418319684,87.65392886100197,0.33613576039761894,-2.460000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3512001,43.8,57.89,49.61,55.43,61.1,66.49,71.48,76.0,80,188,0.94,SP,Sudeste,,57.888981638202345,60.202053175298246,12.809515692618442,35.095863758365454,85.30824259223104,0.3547455284374482,-2.460000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4128658,78.7,81.54,78.88,79.07,79.26,79.45,79.63,79.82,80,60,0.967741935483871,PR,Sul,71.0,78.41733506911025,80.73040660620615,17.49772161736505,46.4355024246627,100.0,0.46220001478842476,-2.470000000000013,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5214838,64.4,71.87,66.92,69.39,71.75,73.99,76.12,78.12,80,143,0.9794520547945206,GO,Centro-Oeste,155.0,71.03075308064538,73.34382461774128,13.603040222649216,46.682355701099084,100.0,0.3856566688665156,-2.480000000000004,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4214508,68.0,74.29,69.94,71.81,73.6,75.31,76.95,78.52,80,57,0.8142857142857143,SC,Sul,86.0,72.0254172420474,74.33848877914329,17.808816005975135,39.433850800131566,100.0,0.44354805506651884,-2.480000000000004,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2507309,34.8,51.18,41.56,48.68,55.84,62.78,69.22,75.0,80,113,0.8248175182481752,PB,Nordeste,121.0,51.67933912371322,53.99241066080912,14.432230458016168,25.705758746515418,82.27906257510281,0.35640174737766794,-2.5,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3546207,66.6,73.36,68.76,70.86,72.87,74.79,76.62,78.36,80,30,0.9375,SP,Sudeste,,69.74910603963086,72.06217757672675,22.690524691605813,27.589566390862537,100.0,0.4788733319623381,-2.5,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3204203,62.5,70.65,65.36,68.14,70.79,73.31,75.69,77.92,80,320,0.9384164222873901,ES,Sudeste,358.0,70.29589925797539,72.60897079507129,11.688024726243501,49.70086328122039,95.51707830892218,0.35109915568819955,-2.510000000000005,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2300150,78.1,81.21,78.41,78.68,78.95,79.22,79.48,79.74,80,168,0.9655172413793104,CE,Nordeste,205.0,80.00841286191914,82.32148439901503,13.115358565843815,56.615853965632255,100.0,0.39064037398387486,-2.529999999999987,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2800506,27.1,44.81,34.29,42.28,50.71,59.09,66.98,74.02,80,149,0.8975903614457831,SE,Nordeste,203.0,45.562964551324654,47.876036088420555,13.472813851540803,21.469806168988207,74.2822660078529,0.3389400578509091,-2.530000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3506805,32.8,49.59,39.68,47.06,54.56,61.86,68.67,74.75,80,69,0.8625,SP,Sudeste,,50.55617192152266,52.86924345861856,16.701792502638995,20.134331676185028,85.6041552410521,0.36398709991668965,-2.530000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2102374,41.1,56.05,47.28,53.5,59.62,65.45,70.85,75.71,80,92,0.9292929292929293,MA,Nordeste,87.0,56.2139237468268,58.5269952839227,15.283407925106724,28.57206618967948,88.48192437816591,0.37110865338598986,-2.549999999999997,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4107207,83.8,82.56,80.0,80.0,80.0,80.0,80.0,80.0,80,530,0.8576051779935275,PR,Sul,536.0,82.14240855148867,84.45548008858457,11.004810588927354,62.88644767760192,100.0,0.34278779054822406,-2.5600000000000023,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4200051,72.1,77.08,73.3,74.51,75.69,76.82,77.92,78.98,80,39,0.975,SC,Sul,25.0,73.43961018574785,75.75268172284375,20.45828954850376,35.65517102248416,100.0,0.47578225744745406,-2.569999999999993,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3303955,51.4,63.28,56.08,60.7,65.14,69.32,73.22,76.78,80,282,0.8757763975155279,RJ,Sudeste,293.0,63.11050018485411,65.42357172195001,11.91145103637828,42.07755668703628,88.76958675686375,0.34584700815432323,-2.5799999999999983,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3526001,76.9,80.44,77.4,77.85,78.29,78.73,79.16,79.58,80,191,0.9597989949748744,SP,Sudeste,,79.41159618433377,81.72466772142967,12.768616628769639,56.69863899664193,100.0,0.3807725479991137,-2.5900000000000034,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2303501,87.6,82.6,80.0,80.0,80.0,80.0,80.0,80.0,80,957,0.9795291709314228,CE,Nordeste,905.0,82.36659612247469,84.67966765957058,10.514970439758502,64.07070429914063,100.0,0.3281424955518984,-2.5999999999999943,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3505203,64.8,72.3,67.3,69.69,71.98,74.16,76.22,78.17,80,259,0.9350180505415162,SP,Sudeste,,71.80922743551999,74.12229897261588,12.075831451514961,50.45410424427051,97.79049370096125,0.3567950293578102,-2.6099999999999994,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2303204,90.1,82.61,80.0,80.0,80.0,80.0,80.0,80.0,80,338,0.9825581395348837,CE,Nordeste,347.0,81.96011423436855,84.27318577146444,11.598539245803702,61.540466576414815,100.0,0.3562783740074238,-2.6099999999999994,True,cenario_condicional_sem_validacao_em_ano_futuro,False
